epoch,train_loss,val_loss,train_acc,val_acc,lr
364,0.12566107185971037,0.11959066335111856,0.9617083333333334,0.96375,1e-05
365,0.1253591420502794,0.11938800290226936,0.9624166666666667,0.965625,1e-05
366,0.12550963265540122,0.11958726402372122,0.9617222222222223,0.963875,1e-05
367,0.12464452673868007,0.11944417236372828,0.9622083333333333,0.964125,1e-05
368,0.12523411873390577,0.1195541163906455,0.9620416666666667,0.964,1e-05
369,0.12520852565209564,0.11933045089244843,0.9622777777777778,0.966125,1e-05
370,0.12549997353347325,0.11938136024400592,0.9618472222222222,0.966,1e-05
371,0.12524261870165065,0.11948392121121287,0.9618888888888889,0.964375,1e-05
372,0.12521685939116758,0.11949477903544903,0.9623888888888888,0.96425,1e-05
373,0.12499799155241431,0.11945852031931281,0.9621388888888889,0.96575,1e-05
374,0.125472368354881,0.11938519962131977,0.9620972222222223,0.96625,1e-05
375,0.12485125491504771,0.1194150922819972,0.9622361111111111,0.965,1e-05
376,0.12474471072254448,0.11957666138187051,0.962125,0.964,1e-05
377,0.12519500988203086,0.11944913445040584,0.9628611111111111,0.96375,1e-05
378,0.12583936892489556,0.11943127680569887,0.9616388888888889,0.9655,1e-05
379,0.12529539057511843,0.11946021858602762,0.9615277777777778,0.966125,1e-05
380,0.12519685711652093,0.11958243232220411,0.9619583333333334,0.964,1e-05
381,0.12498580211803291,0.11939971521496773,0.9618333333333333,0.965625,1e-05
382,0.12541201188631,0.11940851714462042,0.9619305555555555,0.966125,1e-05
383,0.1258958699198218,0.11958302836865187,0.9621527777777777,0.963875,1e-05
384,0.12570849153979105,0.11946850549429655,0.9620277777777778,0.96525,1e-05
385,0.12550361034316448,0.11943420208990574,0.9623194444444444,0.965,1e-05
386,0.12534280631486094,0.11937045538797975,0.9620833333333333,0.966,1e-05
387,0.12559814987370008,0.1195192402228713,0.9617916666666667,0.9635,1e-05
388,0.1259884321416991,0.1194888292811811,0.9619166666666666,0.965,1e-05
389,0.12538217445488087,0.11963319545611739,0.9618888888888889,0.963875,1e-05
390,0.12573676375046927,0.11943764658644795,0.9617222222222223,0.965625,1e-05
391,0.12485836690116416,0.11944532580673695,0.9621111111111111,0.965375,1e-05
392,0.1255173135224604,0.11948261642828584,0.9620694444444444,0.964,1e-05
393,0.1257651505948807,0.11960211815312505,0.9620416666666667,0.963875,1e-05
394,0.12472498468512117,0.11947486409917474,0.9621805555555556,0.96525,1e-05
395,0.12486120365017472,0.11964973993599415,0.962125,0.9635,1e-05
396,0.1250563201231495,0.11936132656410336,0.9622777777777778,0.96625,1e-05
397,0.12506341417427597,0.11942347651347518,0.9624861111111112,0.965,1e-05
398,0.12505984481351307,0.11941697867587209,0.961625,0.965125,1e-05
399,0.12507010396854493,0.1194208487868309,0.9619861111111111,0.965,1e-05
400,0.125177174637865,0.11941181495785713,0.9627638888888889,0.965375,1e-05
401,0.1255361522757986,0.11952259065583348,0.9619722222222222,0.963625,1e-05
402,0.124936851439584,0.1195036699064076,0.9622777777777778,0.963625,1e-05
403,0.12594237098500105,0.11938579427078366,0.9623472222222222,0.965375,1e-05
404,0.12477403742858402,0.11958777997642756,0.9619861111111111,0.96425,1e-05
405,0.1255775069781508,0.11950186034664512,0.962125,0.964375,1e-05
406,0.12534465162384573,0.1194806843996048,0.9620277777777778,0.96525,1e-05
407,0.12536552553701993,0.11947532696649432,0.961875,0.96425,1e-05
408,0.12579004292510332,0.11949500488117337,0.9620833333333333,0.963875,1e-05
409,0.12507804587059929,0.11932913959026337,0.9618888888888889,0.965875,1e-05
410,0.12508448049240806,0.11935954447835684,0.9625138888888889,0.966,1e-05
411,0.12662149184974006,0.11937700165435672,0.9616805555555555,0.966,1e-05
412,0.1249566035771984,0.11944537097588181,0.9622638888888889,0.965375,1e-05
413,0.12473405019560461,0.11942684277892113,0.9622361111111111,0.9655,1e-05
414,0.1253052375032889,0.11940084444358945,0.9619583333333334,0.965625,1e-05
415,0.1252416636774955,0.11938557913526893,0.9622916666666667,0.96625,1e-05
416,0.12450083947308745,0.11952770268544555,0.9623888888888888,0.963875,1e-05
417,0.12511765829835014,0.11936962464824319,0.9623055555555555,0.966125,1e-05
418,0.12573742439728858,0.11943839117884636,0.9617916666666667,0.965,1e-05
419,0.12482777693793574,0.11944861430674791,0.9623194444444444,0.965375,1e-05
420,0.12476055128880335,0.11949699465185404,0.9622638888888889,0.9635,1e-05
421,0.12569077788698313,0.11939367046579719,0.9622222222222222,0.966125,1e-05
422,0.12542097688012394,0.11944505339488387,0.9620972222222223,0.96575,1e-05
423,0.1246325175673246,0.11945538455620408,0.9624861111111112,0.963875,1e-05
424,0.1249432565502121,0.1195205906406045,0.9620972222222223,0.963625,1e-05
425,0.12504628740687776,0.11943896999582648,0.9620972222222223,0.965375,1e-05
426,0.1256278366062188,0.11941037978976965,0.961875,0.966,1e-05
427,0.1259158307530952,0.11940958956256509,0.9616388888888889,0.965375,1e-05
428,0.1252293608566584,0.11946167284622788,0.9620138888888888,0.964375,1e-05
429,0.12558757110133265,0.11952726729214191,0.9615416666666666,0.96375,1e-05
430,0.1251965438811436,0.11931791668757796,0.9622083333333333,0.966125,1e-05
431,0.12502300353525586,0.11941172555088997,0.9618055555555556,0.965375,1e-05
432,0.12553477590344517,0.11950362147763371,0.9618055555555556,0.964375,1e-05
433,0.12509705347288566,0.1194199719466269,0.961875,0.96575,1e-05
434,0.12541228557273507,0.11955891270190477,0.9621388888888889,0.963875,1e-05
435,0.12508407505775007,0.11956239538267255,0.9624861111111112,0.964125,1e-05
436,0.12521355192889963,0.1194295878522098,0.9618472222222222,0.96525,1e-05
437,0.12527251563847172,0.11937587382271886,0.96225,0.96625,1e-05
438,0.12573525357204052,0.1194507209584117,0.962125,0.965,1e-05
439,0.12501385982014357,0.11944471066817641,0.9622916666666667,0.964625,1e-05
440,0.12532687936884684,0.11946058087050915,0.9618472222222222,0.96575,1e-05
441,0.12540065168633024,0.1194024863652885,0.9621944444444445,0.965,1e-05
442,0.12573371739598194,0.11948012793436646,0.9621111111111111,0.965,1e-05
443,0.12561338687676202,0.11954255821183324,0.9621805555555556,0.963875,1e-05
444,0.12574918458956172,0.1194611955434084,0.96225,0.964625,1e-05
445,0.1257520314061197,0.11936397571116686,0.9619583333333334,0.966,1e-05
446,0.12454878059786548,0.11955403350293636,0.9620416666666667,0.963875,1e-05
447,0.12529606793611767,0.11935570323839784,0.9620972222222223,0.966,1e-05
448,0.12565831216730403,0.11940422793850303,0.9619305555555555,0.966125,1e-05
449,0.1255839189802351,0.11932697705924511,0.9618888888888889,0.966125,1e-05
450,0.1256827640927812,0.11940242582932115,0.9616388888888889,0.965625,1e-05
451,0.12515761619218713,0.11947655817493796,0.9621388888888889,0.963875,1e-05
452,0.12526654436866724,0.11945523601025343,0.9617777777777777,0.965,1e-05
453,0.12503622973513115,0.11942991241812706,0.9621944444444445,0.965375,1e-05
454,0.12560541147025397,0.11943017924204469,0.9624444444444444,0.966,1e-05
455,0.12567511348791593,0.11943918420001864,0.9622083333333333,0.965,1e-05
456,0.12493002765727615,0.11938475491479039,0.9620555555555556,0.966,1e-05
457,0.12542850370676015,0.11949339369311929,0.9619583333333334,0.965,1e-05
458,0.12589804584666636,0.11945154564455152,0.9619583333333334,0.966,1e-05
459,0.1254685102179514,0.11952453665435314,0.9621944444444445,0.963875,1e-05
460,0.1244320327591409,0.11937250988557935,0.9626944444444444,0.966125,1e-05
461,0.12565804540872785,0.11942793661728501,0.9614861111111112,0.965625,1e-05
462,0.12594085455364273,0.11958853015676141,0.9615138888888889,0.964,1e-05
463,0.125214593934944,0.1196232601068914,0.9618055555555556,0.964125,1e-05
464,0.12510571368104823,0.11948133213445544,0.9623055555555555,0.964375,1e-05
465,0.12597599808212706,0.11944710742682219,0.9615833333333333,0.965375,1e-05
466,0.12631137737901765,0.11950065940618515,0.9616527777777778,0.964625,1e-05
467,0.12512264724946573,0.11944134114310145,0.9621666666666666,0.965,1e-05
468,0.12520626553236697,0.11943808058276772,0.9624861111111112,0.965375,1e-05
469,0.1256587945030701,0.11934708571061492,0.9618888888888889,0.966125,1e-05
470,0.12493904445776931,0.11935786483809352,0.9625138888888889,0.965875,1e-05
471,0.12497221726136776,0.1194737832993269,0.9617638888888889,0.964625,1e-05
472,0.1254304603708256,0.11951914196833968,0.9616527777777778,0.963625,1e-05
473,0.1253586363900936,0.11946953274309635,0.9622083333333333,0.964625,1e-05
474,0.12518664495109666,0.11949463188648224,0.9623611111111111,0.96475,1e-05
475,0.12507914270060946,0.1193866916000843,0.9621944444444445,0.965625,1e-05
476,0.12560417990119166,0.11944732023403049,0.9615555555555556,0.965625,1e-05
477,0.125120204517727,0.11944725457578897,0.961875,0.965625,1e-05
478,0.12482609013244378,0.11941235139966011,0.962,0.96575,1e-05
479,0.12487474805137827,0.11940184468403459,0.9625416666666666,0.965,1e-05
480,0.12500906468337636,0.11933656875044107,0.9622916666666667,0.966125,1e-05
481,0.12510436229725397,0.1194333303719759,0.9619722222222222,0.965,1e-05
482,0.1255920880125111,0.119447847828269,0.9621944444444445,0.964375,1e-05
483,0.12559459535123824,0.11943733599036932,0.9620416666666667,0.965125,1e-05
484,0.12482740524262984,0.11952541954815388,0.96225,0.9635,1e-05
485,0.1250535643413054,0.11933023994788527,0.9618194444444444,0.9655,1e-05
486,0.12530829183108852,0.11955365305766463,0.9620555555555556,0.964,1e-05
487,0.12526710834982763,0.11935281800106168,0.9624305555555556,0.96625,1e-05
488,0.12539113040345176,0.1193071031011641,0.9621666666666666,0.966375,1e-05
489,0.12494545701236115,0.11943204468116164,0.9624305555555556,0.964625,1e-05
490,0.12509139184550536,0.11938796518370509,0.9620972222222223,0.965625,1e-05
491,0.12564299603656173,0.11936781508848071,0.9618055555555556,0.966375,1e-05
492,0.12501787163356903,0.11947243614122272,0.9624027777777778,0.963625,1e-05
493,0.12498303822392257,0.11942997062578797,0.9622638888888889,0.96425,1e-05
494,0.125066521337676,0.11947390204295516,0.9617916666666667,0.964625,1e-05
495,0.12523905620587655,0.11954170651733875,0.9617361111111111,0.963625,1e-05
496,0.12642112073238748,0.11946804774925113,0.9617083333333334,0.964625,1e-05
497,0.12518764731224435,0.1194293717853725,0.9617361111111111,0.966,1e-05
498,0.1256648560267994,0.11957343434914947,0.9619722222222222,0.963625,1e-05
499,0.1253376328923986,0.11944379983469844,0.9621388888888889,0.96425,1e-05
500,0.12623778999275254,0.11937790317460895,0.9617638888888889,0.965625,1e-05
