Sample     Label        p(atk)   Status     Verdict
15337      attack       0.7462   ATTACK     [TP] Correct
15338      ?            0.7487   ATTACK     [??] No label
15339      attack       0.7475   ATTACK     [TP] Correct
15340      ?            0.7511   ATTACK     [??] No label
15341      attack       0.7495   ATTACK     [TP] Correct
15342      ?            0.7515   ATTACK     [??] No label
15343      attack       0.7505   ATTACK     [TP] Correct
15344      ?            0.7514   ATTACK     [??] No label
15345      attack       0.7508   ATTACK     [TP] Correct
15346      ?            0.7525   ATTACK     [??] No label
15347      attack       0.7516   ATTACK     [TP] Correct
15348      ?            0.7504   ATTACK     [??] No label
15349      attack       0.7508   ATTACK     [TP] Correct
15350      ?            0.7495   ATTACK     [??] No label
15351      attack       0.7501   ATTACK     [TP] Correct
15352      ?            0.7266   ATTACK     [??] No label
15353      attack       0.7336   ATTACK     [TP] Correct
15400      ?            0.0000   BENIGN     [??] No label
15450      ?            0.0000   BENIGN     [??] No label
15500      ?            0.0000   BENIGN     [??] No label
15520      ?            0.5684   ATTACK     [??] No label
15526      ?            0.5964   ATTACK     [??] No label
15528      ?            0.7867   ATTACK     [??] No label
15529      attack       0.7618   ATTACK     [TP] Correct
15530      ?            0.7596   ATTACK     [??] No label
15531      attack       0.7606   ATTACK     [TP] Correct
15532      ?            0.7586   ATTACK     [??] No label
15533      attack       0.7595   ATTACK     [TP] Correct
15534      ?            0.7579   ATTACK     [??] No label
15535      attack       0.7587   ATTACK     [TP] Correct
15536      ?            0.7567   ATTACK     [??] No label
15537      attack       0.7577   ATTACK     [TP] Correct
15538      ?            0.7553   ATTACK     [??] No label
15539      attack       0.7564   ATTACK     [TP] Correct
15540      ?            0.7588   ATTACK     [??] No label
15541      attack       0.7575   ATTACK     [TP] Correct
15542      ?            0.7598   ATTACK     [??] No label
15543      attack       0.7587   ATTACK     [TP] Correct
15544      ?            0.7615   ATTACK     [??] No label
15545      attack       0.7601   ATTACK     [TP] Correct
15546      ?            0.7626   ATTACK     [??] No label
15547      attack       0.7615   ATTACK     [TP] Correct
15548      ?            0.7660   ATTACK     [??] No label
15549      attack       0.7643   ATTACK     [TP] Correct
15550      ?            0.7640   ATTACK     [??] No label
15551      attack       0.7641   ATTACK     [TP] Correct
15552      ?            0.7647   ATTACK     [??] No label
15553      attack       0.7644   ATTACK     [TP] Correct
15554      ?            0.7642   ATTACK     [??] No label
15555      attack       0.7643   ATTACK     [TP] Correct
15556      ?            0.7646   ATTACK     [??] No label
15557      attack       0.7644   ATTACK     [TP] Correct
15558      ?            0.7629   ATTACK     [??] No label
15559      attack       0.7635   ATTACK     [TP] Correct
15560      ?            0.7639   ATTACK     [??] No label
15561      attack       0.7637   ATTACK     [TP] Correct
15562      ?            0.7635   ATTACK     [??] No label
15563      attack       0.7635   ATTACK     [TP] Correct
15564      ?            0.7631   ATTACK     [??] No label
15565      attack       0.7633   ATTACK     [TP] Correct
15566      ?            0.7638   ATTACK     [??] No label
15567      attack       0.7636   ATTACK     [TP] Correct
15568      ?            0.7652   ATTACK     [??] No label
15569      attack       0.7646   ATTACK     [TP] Correct
15570      ?            0.7648   ATTACK     [??] No label
15571      attack       0.7647   ATTACK     [TP] Correct
15572      ?            0.7651   ATTACK     [??] No label
15573      attack       0.7649   ATTACK     [TP] Correct
15574      ?            0.7652   ATTACK     [??] No label
15575      attack       0.7651   ATTACK     [TP] Correct
15576      ?            0.7651   ATTACK     [??] No label
15577      attack       0.7651   ATTACK     [TP] Correct
15578      ?            0.7639   ATTACK     [??] No label
15579      attack       0.7644   ATTACK     [TP] Correct
15580      ?            0.7643   ATTACK     [??] No label
15581      attack       0.7644   ATTACK     [TP] Correct
15582      ?            0.7649   ATTACK     [??] No label
15583      attack       0.7647   ATTACK     [TP] Correct
15584      ?            0.7648   ATTACK     [??] No label
15585      attack       0.7647   ATTACK     [TP] Correct
15586      ?            0.7650   ATTACK     [??] No label
15587      attack       0.7649   ATTACK     [TP] Correct
15588      ?            0.7664   ATTACK     [??] No label
15589      attack       0.7657   ATTACK     [TP] Correct
15590      ?            0.7657   ATTACK     [??] No label
15591      attack       0.7656   ATTACK     [TP] Correct
15592      ?            0.7655   ATTACK     [??] No label
15593      attack       0.7656   ATTACK     [TP] Correct
15594      ?            0.7655   ATTACK     [??] No label
15595      attack       0.7657   ATTACK     [TP] Correct
15596      ?            0.7659   ATTACK     [??] No label
15597      attack       0.7659   ATTACK     [TP] Correct
15598      ?            0.7648   ATTACK     [??] No label
15599      attack       0.7652   ATTACK     [TP] Correct
15600      ?            0.7655   ATTACK     [??] No label
15601      attack       0.7654   ATTACK     [TP] Correct
15602      ?            0.7653   ATTACK     [??] No label
15603      attack       0.7656   ATTACK     [TP] Correct
15604      ?            0.7655   ATTACK     [??] No label
15605      attack       0.7656   ATTACK     [TP] Correct
15606      ?            0.7655   ATTACK     [??] No label
15607      attack       0.7656   ATTACK     [TP] Correct
15608      ?            0.7663   ATTACK     [??] No label
15609      attack       0.7661   ATTACK     [TP] Correct
15610      ?            0.7661   ATTACK     [??] No label
15611      attack       0.7661   ATTACK     [TP] Correct
15612      ?            0.7665   ATTACK     [??] No label
15613      attack       0.7661   ATTACK     [TP] Correct
15614      ?            0.7666   ATTACK     [??] No label
15615      attack       0.7233   ATTACK     [TP] Correct
15616      ?            0.7140   ATTACK     [??] No label
15617      attack       0.6937   ATTACK     [TP] Correct
15618      ?            0.6757   ATTACK     [??] No label
15619      attack       0.6610   ATTACK     [TP] Correct
15620      ?            0.6404   ATTACK     [??] No label
15621      attack       0.6333   ATTACK     [TP] Correct
15622      ?            0.6119   ATTACK     [??] No label
15623      attack       0.6235   ATTACK     [TP] Correct
15625      attack       0.5085   ATTACK     [TP] Correct
15626      ?            0.5172   ATTACK     [??] No label
15627      attack       0.5335   ATTACK     [TP] Correct
15628      ?            0.5496   ATTACK     [??] No label
15629      attack       0.5660   ATTACK     [TP] Correct
15630      ?            0.5816   ATTACK     [??] No label
15631      attack       0.6044   ATTACK     [TP] Correct
15632      ?            0.6171   ATTACK     [??] No label
15633      attack       0.6157   ATTACK     [TP] Correct
15634      ?            0.7812   ATTACK     [??] No label
15635      attack       0.7625   ATTACK     [TP] Correct
15636      ?            0.7658   ATTACK     [??] No label
15637      attack       0.7647   ATTACK     [TP] Correct
15638      ?            0.7640   ATTACK     [??] No label
15639      attack       0.7644   ATTACK     [TP] Correct
15640      ?            0.7643   ATTACK     [??] No label
15641      attack       0.7644   ATTACK     [TP] Correct
15642      ?            0.7652   ATTACK     [??] No label
15643      attack       0.7648   ATTACK     [TP] Correct
15644      ?            0.7652   ATTACK     [??] No label
15645      attack       0.7649   ATTACK     [TP] Correct
15646      ?            0.7665   ATTACK     [??] No label
15647      attack       0.7659   ATTACK     [TP] Correct
15648      ?            0.7658   ATTACK     [??] No label
15649      attack       0.7658   ATTACK     [TP] Correct
15650      ?            0.7660   ATTACK     [??] No label
15651      attack       0.7659   ATTACK     [TP] Correct
15652      ?            0.7655   ATTACK     [??] No label
15653      attack       0.7657   ATTACK     [TP] Correct
15654      ?            0.7656   ATTACK     [??] No label
15655      attack       0.7658   ATTACK     [TP] Correct
15656      ?            0.7660   ATTACK     [??] No label
15657      attack       0.7660   ATTACK     [TP] Correct
15658      ?            0.7660   ATTACK     [??] No label
15659      attack       0.7660   ATTACK     [TP] Correct
15660      ?            0.7658   ATTACK     [??] No label
15661      attack       0.7659   ATTACK     [TP] Correct
15662      ?            0.7657   ATTACK     [??] No label
15663      attack       0.7657   ATTACK     [TP] Correct
15664      ?            0.7667   ATTACK     [??] No label
15665      attack       0.7660   ATTACK     [TP] Correct
15700      ?            0.0000   BENIGN     [??] No label
15750      ?            0.0000   BENIGN     [??] No label
15800      ?            0.0000   BENIGN     [??] No label
15806      ?            0.6184   ATTACK     [??] No label
15850      ?            0.0000   BENIGN     [??] No label
15900      ?            0.0000   BENIGN     [??] No label
15950      ?            0.0000   BENIGN     [??] No label
16000      ?            0.0000   BENIGN     [??] No label
16050      ?            0.0000   BENIGN     [??] No label
16100      ?            0.0000   BENIGN     [??] No label
16142      ?            0.5327   ATTACK     [??] No label
16144      ?            0.5091   ATTACK     [??] No label
16146      ?            0.7259   ATTACK     [??] No label
16147      attack       0.6613   ATTACK     [TP] Correct
16148      ?            0.7737   ATTACK     [??] No label
16149      attack       0.7457   ATTACK     [TP] Correct
16150      ?            0.7596   ATTACK     [??] No label
16151      attack       0.7489   ATTACK     [TP] Correct
16152      ?            0.7488   ATTACK     [??] No label
16153      attack       0.7492   ATTACK     [TP] Correct
16154      ?            0.7490   ATTACK     [??] No label
16155      attack       0.7489   ATTACK     [TP] Correct
16156      ?            0.7489   ATTACK     [??] No label
16157      attack       0.7487   ATTACK     [TP] Correct
16158      ?            0.7488   ATTACK     [??] No label
16159      attack       0.7487   ATTACK     [TP] Correct
16160      ?            0.7487   ATTACK     [??] No label
16161      attack       0.7482   ATTACK     [TP] Correct
16162      ?            0.7484   ATTACK     [??] No label
16163      attack       0.7480   ATTACK     [TP] Correct
16164      ?            0.7481   ATTACK     [??] No label
16165      attack       0.7480   ATTACK     [TP] Correct
16166      ?            0.7480   ATTACK     [??] No label
16167      attack       0.7481   ATTACK     [TP] Correct
16168      ?            0.7480   ATTACK     [??] No label
16169      attack       0.7480   ATTACK     [TP] Correct
16170      ?            0.7480   ATTACK     [??] No label
16171      attack       0.7482   ATTACK     [TP] Correct
16172      ?            0.7481   ATTACK     [??] No label
16173      attack       0.7481   ATTACK     [TP] Correct
16174      ?            0.7481   ATTACK     [??] No label
16175      attack       0.7481   ATTACK     [TP] Correct
16176      ?            0.7481   ATTACK     [??] No label
16177      attack       0.7482   ATTACK     [TP] Correct
16178      ?            0.7481   ATTACK     [??] No label
16179      attack       0.7482   ATTACK     [TP] Correct
16180      ?            0.7481   ATTACK     [??] No label
16181      attack       0.7481   ATTACK     [TP] Correct
16182      ?            0.7481   ATTACK     [??] No label
16183      attack       0.7482   ATTACK     [TP] Correct
16184      ?            0.7481   ATTACK     [??] No label
16185      attack       0.7481   ATTACK     [TP] Correct
16186      ?            0.7481   ATTACK     [??] No label
16187      attack       0.7480   ATTACK     [TP] Correct
16188      ?            0.7480   ATTACK     [??] No label
16189      attack       0.7479   ATTACK     [TP] Correct
16190      ?            0.7480   ATTACK     [??] No label
16191      attack       0.7480   ATTACK     [TP] Correct
16192      ?            0.7480   ATTACK     [??] No label
16193      attack       0.7484   ATTACK     [TP] Correct
16194      ?            0.7483   ATTACK     [??] No label
16195      attack       0.7486   ATTACK     [TP] Correct
16196      ?            0.7485   ATTACK     [??] No label
16197      attack       0.7490   ATTACK     [TP] Correct
16198      ?            0.7488   ATTACK     [??] No label
16199      attack       0.7492   ATTACK     [TP] Correct
16200      ?            0.7490   ATTACK     [??] No label
16201      attack       0.7494   ATTACK     [TP] Correct
16202      ?            0.7492   ATTACK     [??] No label
16203      attack       0.7489   ATTACK     [TP] Correct
16204      ?            0.7490   ATTACK     [??] No label
16205      attack       0.7487   ATTACK     [TP] Correct
16206      ?            0.7488   ATTACK     [??] No label
16207      attack       0.7485   ATTACK     [TP] Correct
16208      ?            0.7487   ATTACK     [??] No label
16209      attack       0.7483   ATTACK     [TP] Correct
16210      ?            0.7485   ATTACK     [??] No label
16211      attack       0.7480   ATTACK     [TP] Correct
16212      ?            0.7482   ATTACK     [??] No label
16213      attack       0.7481   ATTACK     [TP] Correct
16214      ?            0.7482   ATTACK     [??] No label
16215      attack       0.7483   ATTACK     [TP] Correct
16216      ?            0.7483   ATTACK     [??] No label
16217      attack       0.7485   ATTACK     [TP] Correct
16218      ?            0.7484   ATTACK     [??] No label
16219      attack       0.7488   ATTACK     [TP] Correct
16220      ?            0.7486   ATTACK     [??] No label
16221      attack       0.7489   ATTACK     [TP] Correct
16222      ?            0.7488   ATTACK     [??] No label
16223      attack       0.7491   ATTACK     [TP] Correct
16224      ?            0.7489   ATTACK     [??] No label
16225      attack       0.7489   ATTACK     [TP] Correct
16226      ?            0.7488   ATTACK     [??] No label
16227      attack       0.7486   ATTACK     [TP] Correct
16228      ?            0.7487   ATTACK     [??] No label
16229      attack       0.7484   ATTACK     [TP] Correct
16230      ?            0.7485   ATTACK     [??] No label
16231      attack       0.7485   ATTACK     [TP] Correct
16232      ?            0.7485   ATTACK     [??] No label
16233      attack       0.7481   ATTACK     [TP] Correct
16234      ?            0.7484   ATTACK     [??] No label
16235      attack       0.7483   ATTACK     [TP] Correct
16236      ?            0.7484   ATTACK     [??] No label
16237      attack       0.7483   ATTACK     [TP] Correct
16238      ?            0.7483   ATTACK     [??] No label
16239      attack       0.7366   ATTACK     [TP] Correct
16240      ?            0.7359   ATTACK     [??] No label
16241      attack       0.7316   ATTACK     [TP] Correct
16242      ?            0.7309   ATTACK     [??] No label
16243      attack       0.7333   ATTACK     [TP] Correct
16244      ?            0.7323   ATTACK     [??] No label
16245      attack       0.7404   ATTACK     [TP] Correct
16246      ?            0.7401   ATTACK     [??] No label
16247      attack       0.7489   ATTACK     [TP] Correct
16248      ?            0.7390   ATTACK     [??] No label
16249      attack       0.7344   ATTACK     [TP] Correct
16250      ?            0.7366   ATTACK     [??] No label
16251      attack       0.7358   ATTACK     [TP] Correct
16252      ?            0.7357   ATTACK     [??] No label
16253      attack       0.7426   ATTACK     [TP] Correct
16254      ?            0.7416   ATTACK     [??] No label
16255      attack       0.7543   ATTACK     [TP] Correct
16256      ?            0.7552   ATTACK     [??] No label
16257      attack       0.7523   ATTACK     [TP] Correct
16258      ?            0.7523   ATTACK     [??] No label
16259      attack       0.7485   ATTACK     [TP] Correct
16260      ?            0.7484   ATTACK     [??] No label
16261      attack       0.7484   ATTACK     [TP] Correct
16262      ?            0.7483   ATTACK     [??] No label
16263      attack       0.7481   ATTACK     [TP] Correct
16264      ?            0.7480   ATTACK     [??] No label
16265      attack       0.7481   ATTACK     [TP] Correct
16266      ?            0.7480   ATTACK     [??] No label
16267      attack       0.7480   ATTACK     [TP] Correct
16268      ?            0.7480   ATTACK     [??] No label
16269      attack       0.7480   ATTACK     [TP] Correct
16270      ?            0.7480   ATTACK     [??] No label
16271      attack       0.7480   ATTACK     [TP] Correct
16272      ?            0.7480   ATTACK     [??] No label
16273      attack       0.7481   ATTACK     [TP] Correct
16274      ?            0.7481   ATTACK     [??] No label
16275      attack       0.7480   ATTACK     [TP] Correct
16276      ?            0.7480   ATTACK     [??] No label
16277      attack       0.7480   ATTACK     [TP] Correct
16278      ?            0.7480   ATTACK     [??] No label
16279      attack       0.7481   ATTACK     [TP] Correct
16280      ?            0.7480   ATTACK     [??] No label
16281      attack       0.7480   ATTACK     [TP] Correct
16282      ?            0.7480   ATTACK     [??] No label
16283      attack       0.7480   ATTACK     [TP] Correct
16284      ?            0.7479   ATTACK     [??] No label
16285      attack       0.7479   ATTACK     [TP] Correct
16286      ?            0.7479   ATTACK     [??] No label
16287      attack       0.7479   ATTACK     [TP] Correct
16288      ?            0.7587   ATTACK     [??] No label
16289      attack       0.7519   ATTACK     [TP] Correct
16300      ?            0.0005   BENIGN     [??] No label
16350      ?            0.0000   BENIGN     [??] No label
16400      ?            0.0000   BENIGN     [??] No label
16450      ?            0.0000   BENIGN     [??] No label
16462      ?            0.7711   ATTACK     [??] No label
16463      attack       0.7360   ATTACK     [TP] Correct
16464      ?            0.7621   ATTACK     [??] No label
16465      attack       0.7539   ATTACK     [TP] Correct
16466      ?            0.7521   ATTACK     [??] No label
16467      attack       0.7530   ATTACK     [TP] Correct
16468      ?            0.7523   ATTACK     [??] No label
16469      attack       0.7528   ATTACK     [TP] Correct
16470      ?            0.7501   ATTACK     [??] No label
16471      attack       0.7512   ATTACK     [TP] Correct
16472      ?            0.7489   ATTACK     [??] No label
16473      attack       0.7498   ATTACK     [TP] Correct
16474      ?            0.7458   ATTACK     [??] No label
16475      attack       0.7475   ATTACK     [TP] Correct
16476      ?            0.7476   ATTACK     [??] No label
16477      attack       0.7474   ATTACK     [TP] Correct
16478      ?            0.7463   ATTACK     [??] No label
16479      attack       0.7468   ATTACK     [TP] Correct
16480      ?            0.7479   ATTACK     [??] No label
16481      attack       0.7473   ATTACK     [TP] Correct
16482      ?            0.7487   ATTACK     [??] No label
16483      attack       0.7481   ATTACK     [TP] Correct
16484      ?            0.7493   ATTACK     [??] No label
16485      attack       0.7490   ATTACK     [TP] Correct
16486      ?            0.7499   ATTACK     [??] No label
16487      attack       0.7497   ATTACK     [TP] Correct
16488      ?            0.7499   ATTACK     [??] No label
16489      attack       0.7500   ATTACK     [TP] Correct
16490      ?            0.7503   ATTACK     [??] No label
16491      attack       0.7504   ATTACK     [TP] Correct
16492      ?            0.7509   ATTACK     [??] No label
16493      attack       0.7508   ATTACK     [TP] Correct
16494      ?            0.7542   ATTACK     [??] No label
16495      attack       0.7528   ATTACK     [TP] Correct
16496      ?            0.7506   ATTACK     [??] No label
16497      attack       0.7515   ATTACK     [TP] Correct
16498      ?            0.7527   ATTACK     [??] No label
16499      attack       0.7522   ATTACK     [TP] Correct
16500      ?            0.7521   ATTACK     [??] No label
16501      attack       0.7522   ATTACK     [TP] Correct
16502      ?            0.7505   ATTACK     [??] No label
16503      attack       0.7512   ATTACK     [TP] Correct
16504      ?            0.7506   ATTACK     [??] No label
16505      attack       0.7509   ATTACK     [TP] Correct
16506      ?            0.7518   ATTACK     [??] No label
16507      attack       0.7514   ATTACK     [TP] Correct
16508      ?            0.7524   ATTACK     [??] No label
16509      attack       0.7519   ATTACK     [TP] Correct
16510      ?            0.7516   ATTACK     [??] No label
16511      attack       0.7517   ATTACK     [TP] Correct
16512      ?            0.7546   ATTACK     [??] No label
16513      attack       0.7534   ATTACK     [TP] Correct
16514      ?            0.7533   ATTACK     [??] No label
16515      attack       0.7533   ATTACK     [TP] Correct
16516      ?            0.7552   ATTACK     [??] No label
16517      attack       0.7545   ATTACK     [TP] Correct
16518      ?            0.7523   ATTACK     [??] No label
16519      attack       0.7529   ATTACK     [TP] Correct
16520      ?            0.7511   ATTACK     [??] No label
16521      attack       0.7519   ATTACK     [TP] Correct
16522      ?            0.7500   ATTACK     [??] No label
16523      attack       0.7509   ATTACK     [TP] Correct
16524      ?            0.7495   ATTACK     [??] No label
16525      attack       0.7502   ATTACK     [TP] Correct
16526      ?            0.7471   ATTACK     [??] No label
16527      attack       0.7485   ATTACK     [TP] Correct
16528      ?            0.7517   ATTACK     [??] No label
16529      attack       0.7500   ATTACK     [TP] Correct
16530      ?            0.7497   ATTACK     [??] No label
16531      attack       0.7496   ATTACK     [TP] Correct
16532      ?            0.7512   ATTACK     [??] No label
16533      attack       0.7503   ATTACK     [TP] Correct
16534      ?            0.7512   ATTACK     [??] No label
16535      attack       0.7506   ATTACK     [TP] Correct
16536      ?            0.7515   ATTACK     [??] No label
16537      attack       0.7509   ATTACK     [TP] Correct
16538      ?            0.7489   ATTACK     [??] No label
16539      attack       0.7497   ATTACK     [TP] Correct
16540      ?            0.7525   ATTACK     [??] No label
16541      attack       0.7512   ATTACK     [TP] Correct
16542      ?            0.7496   ATTACK     [??] No label
16543      attack       0.7503   ATTACK     [TP] Correct
16544      ?            0.7495   ATTACK     [??] No label
16545      attack       0.7500   ATTACK     [TP] Correct
16546      ?            0.7508   ATTACK     [??] No label
16547      attack       0.7507   ATTACK     [TP] Correct
16548      ?            0.7507   ATTACK     [??] No label
16549      attack       0.7510   ATTACK     [TP] Correct
16550      ?            0.7506   ATTACK     [??] No label
16551      attack       0.7142   ATTACK     [TP] Correct
16552      ?            0.7116   ATTACK     [??] No label
16553      attack       0.6805   ATTACK     [TP] Correct
16554      ?            0.6710   ATTACK     [??] No label
16555      attack       0.6482   ATTACK     [TP] Correct
16556      ?            0.6375   ATTACK     [??] No label
16557      attack       0.6220   ATTACK     [TP] Correct
16558      ?            0.6116   ATTACK     [??] No label
16559      attack       0.6154   ATTACK     [TP] Correct
16560      ?            0.5793   ATTACK     [??] No label
16561      attack       0.6083   ATTACK     [TP] Correct
16562      ?            0.6156   ATTACK     [??] No label
16563      attack       0.6367   ATTACK     [TP] Correct
16564      ?            0.6476   ATTACK     [??] No label
16565      attack       0.6750   ATTACK     [TP] Correct
16566      ?            0.6869   ATTACK     [??] No label
16567      attack       0.7225   ATTACK     [TP] Correct
16568      ?            0.7244   ATTACK     [??] No label
16569      attack       0.7374   ATTACK     [TP] Correct
16570      ?            0.7582   ATTACK     [??] No label
16571      attack       0.7516   ATTACK     [TP] Correct
16572      ?            0.7537   ATTACK     [??] No label
16573      attack       0.7528   ATTACK     [TP] Correct
16574      ?            0.7524   ATTACK     [??] No label
16575      attack       0.7524   ATTACK     [TP] Correct
16576      ?            0.7504   ATTACK     [??] No label
16577      attack       0.7512   ATTACK     [TP] Correct
16578      ?            0.7504   ATTACK     [??] No label
16579      attack       0.7507   ATTACK     [TP] Correct
16580      ?            0.7493   ATTACK     [??] No label
16581      attack       0.7499   ATTACK     [TP] Correct
16582      ?            0.7516   ATTACK     [??] No label
16583      attack       0.7504   ATTACK     [TP] Correct
16584      ?            0.7518   ATTACK     [??] No label
16585      attack       0.7511   ATTACK     [TP] Correct
16586      ?            0.7523   ATTACK     [??] No label
16587      attack       0.7517   ATTACK     [TP] Correct
16588      ?            0.7527   ATTACK     [??] No label
16589      attack       0.7522   ATTACK     [TP] Correct
16590      ?            0.7532   ATTACK     [??] No label
16591      attack       0.7527   ATTACK     [TP] Correct
16592      ?            0.7488   ATTACK     [??] No label
16593      attack       0.7505   ATTACK     [TP] Correct
16594      ?            0.7483   ATTACK     [??] No label
16595      attack       0.7493   ATTACK     [TP] Correct
16596      ?            0.7502   ATTACK     [??] No label
16597      attack       0.7498   ATTACK     [TP] Correct
16598      ?            0.7492   ATTACK     [??] No label
16599      attack       0.7496   ATTACK     [TP] Correct
16600      ?            0.7499   ATTACK     [??] No label
16601      attack       0.7499   ATTACK     [TP] Correct
16602      ?            0.6111   ATTACK     [??] No label
16603      attack       0.6666   ATTACK     [TP] Correct
16650      ?            0.0000   BENIGN     [??] No label
16700      ?            0.0000   BENIGN     [??] No label
16750      ?            0.0000   BENIGN     [??] No label
16774      ?            0.7885   ATTACK     [??] No label
16775      attack       0.7516   ATTACK     [TP] Correct
16776      ?            0.7536   ATTACK     [??] No label
16777      attack       0.7529   ATTACK     [TP] Correct
16778      ?            0.7545   ATTACK     [??] No label
16779      attack       0.7540   ATTACK     [TP] Correct
16780      ?            0.7587   ATTACK     [??] No label
16781      attack       0.7564   ATTACK     [TP] Correct
16782      ?            0.7579   ATTACK     [??] No label
16783      attack       0.7572   ATTACK     [TP] Correct
16784      ?            0.7595   ATTACK     [??] No label
16785      attack       0.7584   ATTACK     [TP] Correct
16786      ?            0.7612   ATTACK     [??] No label
16787      attack       0.7600   ATTACK     [TP] Correct
16788      ?            0.7614   ATTACK     [??] No label
16789      attack       0.7609   ATTACK     [TP] Correct
16790      ?            0.7606   ATTACK     [??] No label
16791      attack       0.7608   ATTACK     [TP] Correct
16792      ?            0.7613   ATTACK     [??] No label
16793      attack       0.7611   ATTACK     [TP] Correct
16794      ?            0.7606   ATTACK     [??] No label
16795      attack       0.7609   ATTACK     [TP] Correct
16796      ?            0.7607   ATTACK     [??] No label
16797      attack       0.7608   ATTACK     [TP] Correct
16798      ?            0.7618   ATTACK     [??] No label
16799      attack       0.7613   ATTACK     [TP] Correct
16800      ?            0.7615   ATTACK     [??] No label
16801      attack       0.7611   ATTACK     [TP] Correct
16802      ?            0.7616   ATTACK     [??] No label
16803      attack       0.7612   ATTACK     [TP] Correct
16804      ?            0.7617   ATTACK     [??] No label
16805      attack       0.7612   ATTACK     [TP] Correct
16806      ?            0.7606   ATTACK     [??] No label
16807      attack       0.7607   ATTACK     [TP] Correct
16808      ?            0.7602   ATTACK     [??] No label
16809      attack       0.7603   ATTACK     [TP] Correct
16810      ?            0.7600   ATTACK     [??] No label
16811      attack       0.7601   ATTACK     [TP] Correct
16812      ?            0.7597   ATTACK     [??] No label
16813      attack       0.7599   ATTACK     [TP] Correct
16814      ?            0.7598   ATTACK     [??] No label
16815      attack       0.7598   ATTACK     [TP] Correct
16816      ?            0.7612   ATTACK     [??] No label
16817      attack       0.7605   ATTACK     [TP] Correct
16818      ?            0.7614   ATTACK     [??] No label
16819      attack       0.7610   ATTACK     [TP] Correct
16820      ?            0.7614   ATTACK     [??] No label
16821      attack       0.7614   ATTACK     [TP] Correct
16822      ?            0.7613   ATTACK     [??] No label
16823      attack       0.7616   ATTACK     [TP] Correct
16824      ?            0.7613   ATTACK     [??] No label
16825      attack       0.7616   ATTACK     [TP] Correct
16826      ?            0.7607   ATTACK     [??] No label
16827      attack       0.7614   ATTACK     [TP] Correct
16828      ?            0.7604   ATTACK     [??] No label
16829      attack       0.7610   ATTACK     [TP] Correct
16830      ?            0.7599   ATTACK     [??] No label
16831      attack       0.7604   ATTACK     [TP] Correct
16832      ?            0.7602   ATTACK     [??] No label
16833      attack       0.7601   ATTACK     [TP] Correct
16834      ?            0.7599   ATTACK     [??] No label
16835      attack       0.7598   ATTACK     [TP] Correct
16836      ?            0.7596   ATTACK     [??] No label
16837      attack       0.7595   ATTACK     [TP] Correct
16838      ?            0.7601   ATTACK     [??] No label
16839      attack       0.7596   ATTACK     [TP] Correct
16840      ?            0.7597   ATTACK     [??] No label
16841      attack       0.7595   ATTACK     [TP] Correct
16842      ?            0.7593   ATTACK     [??] No label
16843      attack       0.7593   ATTACK     [TP] Correct
16844      ?            0.7592   ATTACK     [??] No label
16845      attack       0.7592   ATTACK     [TP] Correct
16846      ?            0.7594   ATTACK     [??] No label
16847      attack       0.7594   ATTACK     [TP] Correct
16848      ?            0.7587   ATTACK     [??] No label
16849      attack       0.7591   ATTACK     [TP] Correct
16850      ?            0.7589   ATTACK     [??] No label
16851      attack       0.7590   ATTACK     [TP] Correct
16852      ?            0.7587   ATTACK     [??] No label
16853      attack       0.7589   ATTACK     [TP] Correct
16854      ?            0.7590   ATTACK     [??] No label
16855      attack       0.7590   ATTACK     [TP] Correct
16856      ?            0.7589   ATTACK     [??] No label
16857      attack       0.7588   ATTACK     [TP] Correct
16858      ?            0.7588   ATTACK     [??] No label
16859      attack       0.7588   ATTACK     [TP] Correct
16860      ?            0.7591   ATTACK     [??] No label
16861      attack       0.7590   ATTACK     [TP] Correct
16862      ?            0.7594   ATTACK     [??] No label
16863      attack       0.7184   ATTACK     [TP] Correct
16864      ?            0.7088   ATTACK     [??] No label
16865      attack       0.6860   ATTACK     [TP] Correct
16866      ?            0.6651   ATTACK     [??] No label
16867      attack       0.6505   ATTACK     [TP] Correct
16868      ?            0.6310   ATTACK     [??] No label
16869      attack       0.6323   ATTACK     [TP] Correct
16873      attack       0.5125   ATTACK     [TP] Correct
16874      ?            0.5278   ATTACK     [??] No label
16875      attack       0.5444   ATTACK     [TP] Correct
16876      ?            0.5571   ATTACK     [??] No label
16877      attack       0.5822   ATTACK     [TP] Correct
16878      ?            0.5980   ATTACK     [??] No label
16879      attack       0.6072   ATTACK     [TP] Correct
16880      ?            0.7800   ATTACK     [??] No label
16881      attack       0.7551   ATTACK     [TP] Correct
16882      ?            0.7582   ATTACK     [??] No label
16883      attack       0.7570   ATTACK     [TP] Correct
16884      ?            0.7588   ATTACK     [??] No label
16885      attack       0.7580   ATTACK     [TP] Correct
16886      ?            0.7612   ATTACK     [??] No label
16887      attack       0.7600   ATTACK     [TP] Correct
16888      ?            0.7588   ATTACK     [??] No label
16889      attack       0.7593   ATTACK     [TP] Correct
16890      ?            0.7601   ATTACK     [??] No label
16891      attack       0.7596   ATTACK     [TP] Correct
16892      ?            0.7604   ATTACK     [??] No label
16893      attack       0.7600   ATTACK     [TP] Correct
16894      ?            0.7605   ATTACK     [??] No label
16895      attack       0.7602   ATTACK     [TP] Correct
