n_smooth,threshold,recall,fpr,f1,median_latency
1,0.71,0.8931666666666667,0.0037999999999992397,0.943253423451966,0.0
1,0.72,0.8927333333333334,0.0037999999999992397,0.9430115666977694,0.0
1,0.73,0.8925333333333333,0.0037999999999992397,0.9428999031604894,0.0
1,0.74,0.8924666666666666,0.0037999999999992397,0.9428626767383305,0.0
1,0.75,0.8921666666666667,0.0037999999999992397,0.942695125387433,0.0
1,0.76,0.8918666666666667,0.0037999999999992397,0.9425275209158961,0.0
1,0.77,0.8917,0.0037999999999992397,0.9424343843579356,0.0
1,0.78,0.8892666666666666,0.0027999999999994397,0.9411557186199111,0.0
1,0.79,0.8854333333333333,0.00259999999999948,0.9390200791855203,0.0
1,0.8,0.8761,0.00259999999999948,0.9337430723319596,0.0
1,0.81,0.8665666666666667,0.00259999999999948,0.928298518121764,0.0
1,0.8200000000000001,0.8582,0.00259999999999948,0.9234742373428505,0.0
1,0.8300000000000001,0.8520666666666666,0.00259999999999948,0.9199100314889789,0.0
1,0.84,0.8456333333333333,0.00259999999999948,0.9161460402296775,0.0
1,0.85,0.8280333333333333,0.00259999999999948,0.9057133481605717,0.0
3,0.0,0.9997,0.7277999999998543,0.9426685525695426,0.0
3,0.01,0.9993666666666666,0.21719999999995654,0.9819051206052368,0.0
3,0.02,0.9992333333333333,0.06059999999998787,0.994591904445919,0.0
3,0.03,0.9992,0.03919999999999216,0.9963438143987237,0.0
3,0.04,0.9990666666666667,0.03419999999999316,0.9966912192607619,0.0
3,0.05,0.9989,0.03179999999999364,0.9968067059175731,0.0
3,0.06,0.9987666666666667,0.030799999999993836,0.9968228620855998,0.0
3,0.07,0.9986666666666667,0.029799999999994036,0.9968557121229766,0.0
3,0.08,0.9985333333333334,0.02959999999999408,0.9968055370690803,0.0
3,0.09,0.9984333333333333,0.027999999999994397,0.9968881566904632,0.0
3,0.1,0.9984,0.027599999999994476,0.9969046430354468,0.0
3,0.11,0.9984,0.026999999999994598,0.9969544160966598,0.0
3,0.12,0.9982666666666666,0.026999999999994598,0.9968876387663732,0.0
3,0.13,0.9981333333333333,0.02639999999999472,0.9968706305346561,0.0
3,0.14,0.9981,0.02519999999999496,0.9969535034710083,0.0
